,description,date,Human voice - Shouting,Human voice - Singing,Music non-amplified,Nature elements - Wind,Transport road - Passenger car,Transport road - Siren,Unsupported,latitude,longitude
710,MP 03: Naamsestraat 62 Taste,2022-06-27,0,0,0,0,10,0,1,50.875850541602986,4.700192168675618
711,MP 03: Naamsestraat 62 Taste,2022-06-28,2,0,0,0,17,2,6,50.875850541602986,4.700192168675618
712,MP 03: Naamsestraat 62 Taste,2022-06-29,1,0,0,0,12,1,9,50.875850541602986,4.700192168675618
713,MP 03: Naamsestraat 62 Taste,2022-06-30,0,0,0,0,7,2,2,50.875850541602986,4.700192168675618
714,MP 03: Naamsestraat 62 Taste,2022-07-01,0,0,0,0,17,4,0,50.875850541602986,4.700192168675618
715,MP 03: Naamsestraat 62 Taste,2022-07-02,3,0,0,0,3,1,5,50.875850541602986,4.700192168675618
716,MP 03: Naamsestraat 62 Taste,2022-07-03,0,0,0,0,4,1,2,50.875850541602986,4.700192168675618
717,MP 03: Naamsestraat 62 Taste,2022-07-04,0,0,0,1,9,0,5,50.875850541602986,4.700192168675618
718,MP 03: Naamsestraat 62 Taste,2022-07-05,0,0,0,0,10,5,3,50.875850541602986,4.700192168675618
719,MP 03: Naamsestraat 62 Taste,2022-07-06,0,0,0,0,16,0,1,50.875850541602986,4.700192168675618
720,MP 03: Naamsestraat 62 Taste,2022-07-07,0,0,0,0,21,0,5,50.875850541602986,4.700192168675618
721,MP 03: Naamsestraat 62 Taste,2022-07-08,2,0,0,0,17,2,2,50.875850541602986,4.700192168675618
722,MP 03: Naamsestraat 62 Taste,2022-07-09,2,0,0,0,10,0,3,50.875850541602986,4.700192168675618
723,MP 03: Naamsestraat 62 Taste,2022-07-10,0,0,0,0,7,0,1,50.875850541602986,4.700192168675618
724,MP 03: Naamsestraat 62 Taste,2022-07-11,1,0,0,0,14,0,3,50.875850541602986,4.700192168675618
725,MP 03: Naamsestraat 62 Taste,2022-07-12,0,0,0,0,18,0,4,50.875850541602986,4.700192168675618
726,MP 03: Naamsestraat 62 Taste,2022-07-13,0,0,0,0,19,1,0,50.875850541602986,4.700192168675618
727,MP 03: Naamsestraat 62 Taste,2022-07-14,0,0,0,0,13,3,2,50.875850541602986,4.700192168675618
728,MP 03: Naamsestraat 62 Taste,2022-07-15,2,0,0,0,12,2,4,50.875850541602986,4.700192168675618
729,MP 03: Naamsestraat 62 Taste,2022-07-16,0,0,0,0,7,0,3,50.875850541602986,4.700192168675618
730,MP 03: Naamsestraat 62 Taste,2022-07-17,0,0,0,0,5,0,1,50.875850541602986,4.700192168675618
731,MP 03: Naamsestraat 62 Taste,2022-07-18,0,1,0,0,19,2,1,50.875850541602986,4.700192168675618
732,MP 03: Naamsestraat 62 Taste,2022-07-19,0,0,0,0,28,0,5,50.875850541602986,4.700192168675618
733,MP 03: Naamsestraat 62 Taste,2022-07-20,1,0,0,0,8,2,3,50.875850541602986,4.700192168675618
734,MP 03: Naamsestraat 62 Taste,2022-07-21,0,1,0,0,3,0,2,50.875850541602986,4.700192168675618
735,MP 03: Naamsestraat 62 Taste,2022-07-22,2,0,0,0,9,0,7,50.875850541602986,4.700192168675618
736,MP 03: Naamsestraat 62 Taste,2022-07-23,0,0,0,0,12,1,5,50.875850541602986,4.700192168675618
737,MP 03: Naamsestraat 62 Taste,2022-07-24,0,0,0,0,3,0,3,50.875850541602986,4.700192168675618
738,MP 03: Naamsestraat 62 Taste,2022-07-25,0,0,0,0,4,0,0,50.875850541602986,4.700192168675618
739,MP 03: Naamsestraat 62 Taste,2022-07-26,0,0,0,0,7,0,5,50.875850541602986,4.700192168675618
740,MP 03: Naamsestraat 62 Taste,2022-07-27,0,0,0,0,15,0,4,50.875850541602986,4.700192168675618
741,MP 03: Naamsestraat 62 Taste,2022-07-28,0,0,0,0,10,0,1,50.875850541602986,4.700192168675618
742,MP 03: Naamsestraat 62 Taste,2022-07-29,0,0,0,0,9,1,3,50.875850541602986,4.700192168675618
743,MP 03: Naamsestraat 62 Taste,2022-07-30,2,0,0,0,6,4,9,50.875850541602986,4.700192168675618
744,MP 03: Naamsestraat 62 Taste,2022-07-31,1,0,0,0,6,2,2,50.875850541602986,4.700192168675618
745,MP 03: Naamsestraat 62 Taste,2022-08-01,0,0,0,0,17,0,4,50.875850541602986,4.700192168675618
746,MP 03: Naamsestraat 62 Taste,2022-08-02,3,0,0,0,12,1,8,50.875850541602986,4.700192168675618
747,MP 03: Naamsestraat 62 Taste,2022-08-03,0,0,0,0,22,2,1,50.875850541602986,4.700192168675618
748,MP 03: Naamsestraat 62 Taste,2022-08-04,0,0,0,0,7,3,2,50.875850541602986,4.700192168675618
749,MP 03: Naamsestraat 62 Taste,2022-08-05,1,0,0,1,12,1,3,50.875850541602986,4.700192168675618
750,MP 03: Naamsestraat 62 Taste,2022-08-06,1,0,0,0,10,0,3,50.875850541602986,4.700192168675618
751,MP 03: Naamsestraat 62 Taste,2022-08-07,0,1,0,0,15,1,13,50.875850541602986,4.700192168675618
752,MP 03: Naamsestraat 62 Taste,2022-08-08,0,0,0,0,19,1,2,50.875850541602986,4.700192168675618
753,MP 03: Naamsestraat 62 Taste,2022-08-09,0,0,0,0,16,0,1,50.875850541602986,4.700192168675618
754,MP 03: Naamsestraat 62 Taste,2022-08-10,0,0,0,0,18,1,2,50.875850541602986,4.700192168675618
755,MP 03: Naamsestraat 62 Taste,2022-08-11,0,0,0,0,16,0,2,50.875850541602986,4.700192168675618
756,MP 03: Naamsestraat 62 Taste,2022-08-12,3,0,0,0,14,0,6,50.875850541602986,4.700192168675618
757,MP 03: Naamsestraat 62 Taste,2022-08-13,0,0,0,0,11,1,4,50.875850541602986,4.700192168675618
758,MP 03: Naamsestraat 62 Taste,2022-08-14,0,0,0,0,2,0,3,50.875850541602986,4.700192168675618
759,MP 03: Naamsestraat 62 Taste,2022-08-15,0,0,0,0,2,0,1,50.875850541602986,4.700192168675618
760,MP 03: Naamsestraat 62 Taste,2022-08-16,0,0,0,1,10,1,3,50.875850541602986,4.700192168675618
761,MP 03: Naamsestraat 62 Taste,2022-08-17,0,0,0,0,10,0,1,50.875850541602986,4.700192168675618
762,MP 03: Naamsestraat 62 Taste,2022-08-18,0,0,0,0,6,0,2,50.875850541602986,4.700192168675618
763,MP 03: Naamsestraat 62 Taste,2022-08-19,0,0,0,0,16,0,3,50.875850541602986,4.700192168675618
764,MP 03: Naamsestraat 62 Taste,2022-08-20,0,0,0,0,7,1,3,50.875850541602986,4.700192168675618
765,MP 03: Naamsestraat 62 Taste,2022-08-21,0,0,0,0,5,0,0,50.875850541602986,4.700192168675618
766,MP 03: Naamsestraat 62 Taste,2022-08-22,0,0,0,0,13,1,3,50.875850541602986,4.700192168675618
767,MP 03: Naamsestraat 62 Taste,2022-08-23,1,0,0,0,16,0,3,50.875850541602986,4.700192168675618
768,MP 03: Naamsestraat 62 Taste,2022-08-24,1,0,0,0,18,3,8,50.875850541602986,4.700192168675618
769,MP 03: Naamsestraat 62 Taste,2022-08-25,1,0,0,0,15,1,3,50.875850541602986,4.700192168675618
770,MP 03: Naamsestraat 62 Taste,2022-08-26,0,0,0,0,11,2,5,50.875850541602986,4.700192168675618
771,MP 03: Naamsestraat 62 Taste,2022-08-27,1,0,0,0,8,0,5,50.875850541602986,4.700192168675618
772,MP 03: Naamsestraat 62 Taste,2022-08-28,0,1,0,0,1,1,4,50.875850541602986,4.700192168675618
773,MP 03: Naamsestraat 62 Taste,2022-08-29,11,0,0,0,9,0,19,50.875850541602986,4.700192168675618
774,MP 03: Naamsestraat 62 Taste,2022-08-30,1,0,0,0,22,0,11,50.875850541602986,4.700192168675618
775,MP 03: Naamsestraat 62 Taste,2022-08-31,0,0,0,0,14,1,5,50.875850541602986,4.700192168675618
776,MP 03: Naamsestraat 62 Taste,2022-09-01,5,0,0,0,18,0,22,50.875850541602986,4.700192168675618
777,MP 03: Naamsestraat 62 Taste,2022-09-02,2,0,0,0,24,1,6,50.875850541602986,4.700192168675618
778,MP 03: Naamsestraat 62 Taste,2022-09-03,0,0,0,0,7,0,6,50.875850541602986,4.700192168675618
779,MP 03: Naamsestraat 62 Taste,2022-09-04,0,0,0,0,4,0,3,50.875850541602986,4.700192168675618
780,MP 03: Naamsestraat 62 Taste,2022-09-05,4,0,0,0,7,2,1,50.875850541602986,4.700192168675618
781,MP 03: Naamsestraat 62 Taste,2022-09-06,2,0,0,1,19,1,14,50.875850541602986,4.700192168675618
782,MP 03: Naamsestraat 62 Taste,2022-09-07,0,0,0,0,13,0,3,50.875850541602986,4.700192168675618
783,MP 03: Naamsestraat 62 Taste,2022-09-08,2,0,0,0,16,2,6,50.875850541602986,4.700192168675618
784,MP 03: Naamsestraat 62 Taste,2022-09-09,2,0,0,0,14,2,2,50.875850541602986,4.700192168675618
785,MP 03: Naamsestraat 62 Taste,2022-09-10,1,0,0,0,4,0,2,50.875850541602986,4.700192168675618
786,MP 03: Naamsestraat 62 Taste,2022-09-11,0,0,0,0,9,0,3,50.875850541602986,4.700192168675618
787,MP 03: Naamsestraat 62 Taste,2022-09-12,2,0,0,0,12,3,3,50.875850541602986,4.700192168675618
788,MP 03: Naamsestraat 62 Taste,2022-09-13,0,0,0,0,15,0,6,50.875850541602986,4.700192168675618
789,MP 03: Naamsestraat 62 Taste,2022-09-14,1,0,0,0,9,0,3,50.875850541602986,4.700192168675618
790,MP 03: Naamsestraat 62 Taste,2022-09-15,3,0,0,0,17,1,1,50.875850541602986,4.700192168675618
791,MP 03: Naamsestraat 62 Taste,2022-09-16,0,0,0,0,14,1,6,50.875850541602986,4.700192168675618
792,MP 03: Naamsestraat 62 Taste,2022-09-17,0,1,0,0,4,1,1,50.875850541602986,4.700192168675618
793,MP 03: Naamsestraat 62 Taste,2022-09-18,0,0,0,0,4,2,0,50.875850541602986,4.700192168675618
794,MP 03: Naamsestraat 62 Taste,2022-09-19,3,0,0,0,19,1,3,50.875850541602986,4.700192168675618
795,MP 03: Naamsestraat 62 Taste,2022-09-20,2,0,0,0,11,0,8,50.875850541602986,4.700192168675618
796,MP 03: Naamsestraat 62 Taste,2022-09-21,3,0,0,0,17,0,2,50.875850541602986,4.700192168675618
797,MP 03: Naamsestraat 62 Taste,2022-09-22,4,0,0,0,13,2,5,50.875850541602986,4.700192168675618
798,MP 03: Naamsestraat 62 Taste,2022-09-23,0,0,0,0,20,0,8,50.875850541602986,4.700192168675618
799,MP 03: Naamsestraat 62 Taste,2022-09-24,0,0,0,0,16,1,3,50.875850541602986,4.700192168675618
800,MP 03: Naamsestraat 62 Taste,2022-09-25,1,0,0,0,4,1,8,50.875850541602986,4.700192168675618
801,MP 03: Naamsestraat 62 Taste,2022-09-26,5,1,0,0,20,1,14,50.875850541602986,4.700192168675618
802,MP 03: Naamsestraat 62 Taste,2022-09-27,2,0,0,0,17,1,4,50.875850541602986,4.700192168675618
803,MP 03: Naamsestraat 62 Taste,2022-09-28,0,0,0,0,38,1,6,50.875850541602986,4.700192168675618
804,MP 03: Naamsestraat 62 Taste,2022-09-29,5,0,0,0,12,4,8,50.875850541602986,4.700192168675618
805,MP 03: Naamsestraat 62 Taste,2022-09-30,3,0,0,0,18,6,11,50.875850541602986,4.700192168675618
806,MP 03: Naamsestraat 62 Taste,2022-10-01,0,0,0,0,9,1,7,50.875850541602986,4.700192168675618
807,MP 03: Naamsestraat 62 Taste,2022-10-02,0,0,0,1,5,1,3,50.875850541602986,4.700192168675618
808,MP 03: Naamsestraat 62 Taste,2022-10-03,2,0,0,1,5,0,2,50.875850541602986,4.700192168675618
809,MP 03: Naamsestraat 62 Taste,2022-10-04,2,0,0,0,13,5,4,50.875850541602986,4.700192168675618
810,MP 03: Naamsestraat 62 Taste,2022-10-05,3,0,0,0,18,5,7,50.875850541602986,4.700192168675618
811,MP 03: Naamsestraat 62 Taste,2022-10-06,4,0,0,0,12,3,5,50.875850541602986,4.700192168675618
812,MP 03: Naamsestraat 62 Taste,2022-10-07,5,0,0,0,11,2,16,50.875850541602986,4.700192168675618
813,MP 03: Naamsestraat 62 Taste,2022-10-08,3,0,0,0,8,3,3,50.875850541602986,4.700192168675618
814,MP 03: Naamsestraat 62 Taste,2022-10-09,3,0,0,0,3,0,5,50.875850541602986,4.700192168675618
815,MP 03: Naamsestraat 62 Taste,2022-10-10,1,0,0,0,17,0,3,50.875850541602986,4.700192168675618
816,MP 03: Naamsestraat 62 Taste,2022-10-11,2,0,0,1,18,3,8,50.875850541602986,4.700192168675618
817,MP 03: Naamsestraat 62 Taste,2022-10-12,2,0,0,0,21,1,6,50.875850541602986,4.700192168675618
818,MP 03: Naamsestraat 62 Taste,2022-10-13,5,1,0,0,15,1,9,50.875850541602986,4.700192168675618
819,MP 03: Naamsestraat 62 Taste,2022-10-14,5,0,0,0,28,1,8,50.875850541602986,4.700192168675618
820,MP 03: Naamsestraat 62 Taste,2022-10-15,2,0,0,0,7,0,3,50.875850541602986,4.700192168675618
821,MP 03: Naamsestraat 62 Taste,2022-10-16,2,0,0,0,6,0,3,50.875850541602986,4.700192168675618
822,MP 03: Naamsestraat 62 Taste,2022-10-17,4,0,0,0,21,0,10,50.875850541602986,4.700192168675618
823,MP 03: Naamsestraat 62 Taste,2022-10-18,1,0,0,0,18,1,6,50.875850541602986,4.700192168675618
824,MP 03: Naamsestraat 62 Taste,2022-10-19,1,1,0,0,12,2,10,50.875850541602986,4.700192168675618
825,MP 03: Naamsestraat 62 Taste,2022-10-20,2,0,0,0,28,2,4,50.875850541602986,4.700192168675618
826,MP 03: Naamsestraat 62 Taste,2022-10-21,2,0,0,0,14,1,7,50.875850541602986,4.700192168675618
827,MP 03: Naamsestraat 62 Taste,2022-10-22,1,0,0,0,3,0,10,50.875850541602986,4.700192168675618
828,MP 03: Naamsestraat 62 Taste,2022-10-23,0,0,0,0,2,1,1,50.875850541602986,4.700192168675618
829,MP 03: Naamsestraat 62 Taste,2022-10-24,0,0,0,0,14,1,1,50.875850541602986,4.700192168675618
830,MP 03: Naamsestraat 62 Taste,2022-10-25,5,0,0,0,17,1,7,50.875850541602986,4.700192168675618
831,MP 03: Naamsestraat 62 Taste,2022-10-26,0,0,0,0,12,0,3,50.875850541602986,4.700192168675618
832,MP 03: Naamsestraat 62 Taste,2022-10-27,7,0,0,0,15,1,3,50.875850541602986,4.700192168675618
833,MP 03: Naamsestraat 62 Taste,2022-10-28,7,0,0,0,22,1,9,50.875850541602986,4.700192168675618
834,MP 03: Naamsestraat 62 Taste,2022-10-29,1,0,0,0,14,1,3,50.875850541602986,4.700192168675618
835,MP 03: Naamsestraat 62 Taste,2022-10-30,0,0,0,0,5,0,5,50.875850541602986,4.700192168675618
836,MP 03: Naamsestraat 62 Taste,2022-10-31,2,0,0,0,9,1,5,50.875850541602986,4.700192168675618
837,MP 03: Naamsestraat 62 Taste,2022-11-01,4,0,0,0,6,1,7,50.875850541602986,4.700192168675618
838,MP 03: Naamsestraat 62 Taste,2022-11-02,1,0,0,0,13,0,4,50.875850541602986,4.700192168675618
839,MP 03: Naamsestraat 62 Taste,2022-11-03,5,0,0,0,17,0,9,50.875850541602986,4.700192168675618
840,MP 03: Naamsestraat 62 Taste,2022-11-04,0,0,0,0,15,2,11,50.875850541602986,4.700192168675618
841,MP 03: Naamsestraat 62 Taste,2022-11-05,2,0,0,0,2,1,5,50.875850541602986,4.700192168675618
842,MP 03: Naamsestraat 62 Taste,2022-11-06,0,0,0,0,1,0,2,50.875850541602986,4.700192168675618
843,MP 03: Naamsestraat 62 Taste,2022-11-07,1,0,0,0,13,0,2,50.875850541602986,4.700192168675618
844,MP 03: Naamsestraat 62 Taste,2022-11-08,0,0,0,0,14,0,0,50.875850541602986,4.700192168675618
845,MP 03: Naamsestraat 62 Taste,2022-11-09,1,0,0,0,15,0,9,50.875850541602986,4.700192168675618
846,MP 03: Naamsestraat 62 Taste,2022-11-10,1,1,0,0,14,1,4,50.875850541602986,4.700192168675618
847,MP 03: Naamsestraat 62 Taste,2022-11-11,7,2,0,0,10,3,15,50.875850541602986,4.700192168675618
848,MP 03: Naamsestraat 62 Taste,2022-11-12,0,0,0,0,15,1,5,50.875850541602986,4.700192168675618
849,MP 03: Naamsestraat 62 Taste,2022-11-13,0,0,0,0,8,0,2,50.875850541602986,4.700192168675618
850,MP 03: Naamsestraat 62 Taste,2022-11-14,0,0,0,0,15,2,3,50.875850541602986,4.700192168675618
851,MP 03: Naamsestraat 62 Taste,2022-11-15,4,0,0,0,15,2,7,50.875850541602986,4.700192168675618
852,MP 03: Naamsestraat 62 Taste,2022-11-16,4,0,0,0,29,0,7,50.875850541602986,4.700192168675618
853,MP 03: Naamsestraat 62 Taste,2022-11-17,1,0,0,0,17,1,3,50.875850541602986,4.700192168675618
854,MP 03: Naamsestraat 62 Taste,2022-11-18,2,0,0,0,40,3,5,50.875850541602986,4.700192168675618
855,MP 03: Naamsestraat 62 Taste,2022-11-19,0,0,0,0,19,0,2,50.875850541602986,4.700192168675618
856,MP 03: Naamsestraat 62 Taste,2022-11-20,1,0,0,0,14,1,0,50.875850541602986,4.700192168675618
857,MP 03: Naamsestraat 62 Taste,2022-11-21,0,0,0,0,16,0,4,50.875850541602986,4.700192168675618
858,MP 03: Naamsestraat 62 Taste,2022-11-22,1,0,0,1,5,2,3,50.875850541602986,4.700192168675618
859,MP 03: Naamsestraat 62 Taste,2022-11-23,2,0,0,0,16,1,7,50.875850541602986,4.700192168675618
860,MP 03: Naamsestraat 62 Taste,2022-11-24,5,0,0,0,19,0,4,50.875850541602986,4.700192168675618
861,MP 03: Naamsestraat 62 Taste,2022-11-25,5,0,0,0,16,4,2,50.875850541602986,4.700192168675618
862,MP 03: Naamsestraat 62 Taste,2022-11-26,2,0,0,0,13,1,3,50.875850541602986,4.700192168675618
863,MP 03: Naamsestraat 62 Taste,2022-11-27,1,0,0,0,2,0,0,50.875850541602986,4.700192168675618
864,MP 03: Naamsestraat 62 Taste,2022-11-28,1,0,0,0,16,1,2,50.875850541602986,4.700192168675618
865,MP 03: Naamsestraat 62 Taste,2022-11-29,1,1,0,0,12,1,8,50.875850541602986,4.700192168675618
866,MP 03: Naamsestraat 62 Taste,2022-11-30,1,0,0,0,10,2,1,50.875850541602986,4.700192168675618
867,MP 03: Naamsestraat 62 Taste,2022-12-01,0,0,0,0,13,0,6,50.875850541602986,4.700192168675618
868,MP 03: Naamsestraat 62 Taste,2022-12-02,4,0,0,1,8,0,4,50.875850541602986,4.700192168675618
869,MP 03: Naamsestraat 62 Taste,2022-12-03,0,0,0,0,2,1,0,50.875850541602986,4.700192168675618
870,MP 03: Naamsestraat 62 Taste,2022-12-04,0,0,0,0,2,0,1,50.875850541602986,4.700192168675618
871,MP 03: Naamsestraat 62 Taste,2022-12-05,3,0,0,0,6,0,1,50.875850541602986,4.700192168675618
872,MP 03: Naamsestraat 62 Taste,2022-12-06,4,0,0,0,10,0,6,50.875850541602986,4.700192168675618
873,MP 03: Naamsestraat 62 Taste,2022-12-07,0,0,0,0,6,0,2,50.875850541602986,4.700192168675618
874,MP 03: Naamsestraat 62 Taste,2022-12-08,0,0,0,0,11,1,0,50.875850541602986,4.700192168675618
875,MP 03: Naamsestraat 62 Taste,2022-12-09,5,1,0,0,6,4,4,50.875850541602986,4.700192168675618
876,MP 03: Naamsestraat 62 Taste,2022-12-10,0,0,0,0,1,1,5,50.875850541602986,4.700192168675618
877,MP 03: Naamsestraat 62 Taste,2022-12-11,0,0,0,0,0,1,2,50.875850541602986,4.700192168675618
878,MP 03: Naamsestraat 62 Taste,2022-12-12,0,0,0,0,12,0,0,50.875850541602986,4.700192168675618
879,MP 03: Naamsestraat 62 Taste,2022-12-13,1,0,0,0,3,2,4,50.875850541602986,4.700192168675618
880,MP 03: Naamsestraat 62 Taste,2022-12-14,2,0,0,0,4,1,3,50.875850541602986,4.700192168675618
881,MP 03: Naamsestraat 62 Taste,2022-12-15,1,0,0,1,12,0,1,50.875850541602986,4.700192168675618
882,MP 03: Naamsestraat 62 Taste,2022-12-16,2,0,0,0,10,1,2,50.875850541602986,4.700192168675618
883,MP 03: Naamsestraat 62 Taste,2022-12-17,2,0,0,0,2,1,1,50.875850541602986,4.700192168675618
884,MP 03: Naamsestraat 62 Taste,2022-12-18,2,0,0,0,5,0,4,50.875850541602986,4.700192168675618
885,MP 03: Naamsestraat 62 Taste,2022-12-19,0,0,0,0,11,1,2,50.875850541602986,4.700192168675618
886,MP 03: Naamsestraat 62 Taste,2022-12-20,1,0,0,0,8,0,1,50.875850541602986,4.700192168675618
887,MP 03: Naamsestraat 62 Taste,2022-12-21,0,0,0,0,10,1,2,50.875850541602986,4.700192168675618
888,MP 03: Naamsestraat 62 Taste,2022-12-22,2,0,0,0,15,1,1,50.875850541602986,4.700192168675618
889,MP 03: Naamsestraat 62 Taste,2022-12-23,0,0,0,0,12,0,7,50.875850541602986,4.700192168675618
890,MP 03: Naamsestraat 62 Taste,2022-12-24,0,0,0,0,8,0,0,50.875850541602986,4.700192168675618
891,MP 03: Naamsestraat 62 Taste,2022-12-25,0,0,0,0,1,0,1,50.875850541602986,4.700192168675618
892,MP 03: Naamsestraat 62 Taste,2022-12-26,1,0,0,0,15,0,1,50.875850541602986,4.700192168675618
893,MP 03: Naamsestraat 62 Taste,2022-12-27,1,1,0,0,0,2,0,50.875850541602986,4.700192168675618
894,MP 03: Naamsestraat 62 Taste,2022-12-28,0,0,0,0,16,0,1,50.875850541602986,4.700192168675618
895,MP 03: Naamsestraat 62 Taste,2022-12-29,0,0,0,0,20,0,3,50.875850541602986,4.700192168675618
896,MP 03: Naamsestraat 62 Taste,2022-12-30,0,0,0,1,10,0,6,50.875850541602986,4.700192168675618
897,MP 03: Naamsestraat 62 Taste,2022-12-31,1,0,0,0,8,0,2,50.875850541602986,4.700192168675618
898,MP 05: Calvariekapel KU Leuven,2022-02-18,4,0,0,0,94,3,0,50.87448678827803,4.699889625684066
899,MP 05: Calvariekapel KU Leuven,2022-02-19,0,0,0,0,4,1,0,50.87448678827803,4.699889625684066
900,MP 05: Calvariekapel KU Leuven,2022-02-20,1,0,0,0,0,1,0,50.87448678827803,4.699889625684066
901,MP 05: Calvariekapel KU Leuven,2022-02-21,2,0,0,0,2,3,0,50.87448678827803,4.699889625684066
902,MP 05: Calvariekapel KU Leuven,2022-02-22,0,0,0,0,8,6,0,50.87448678827803,4.699889625684066
903,MP 05: Calvariekapel KU Leuven,2022-02-23,2,0,0,0,7,2,0,50.87448678827803,4.699889625684066
904,MP 05: Calvariekapel KU Leuven,2022-02-24,1,0,0,0,5,6,0,50.87448678827803,4.699889625684066
905,MP 05: Calvariekapel KU Leuven,2022-02-25,14,0,0,0,37,7,0,50.87448678827803,4.699889625684066
906,MP 05: Calvariekapel KU Leuven,2022-02-26,11,0,0,0,17,3,0,50.87448678827803,4.699889625684066
907,MP 05: Calvariekapel KU Leuven,2022-02-27,2,0,0,0,20,5,0,50.87448678827803,4.699889625684066
908,MP 05: Calvariekapel KU Leuven,2022-02-28,6,0,0,0,14,7,0,50.87448678827803,4.699889625684066
909,MP 05: Calvariekapel KU Leuven,2022-03-01,4,0,0,0,31,5,0,50.87448678827803,4.699889625684066
910,MP 05: Calvariekapel KU Leuven,2022-03-02,5,0,0,0,28,10,0,50.87448678827803,4.699889625684066
911,MP 05: Calvariekapel KU Leuven,2022-03-03,15,0,0,0,51,8,0,50.87448678827803,4.699889625684066
912,MP 05: Calvariekapel KU Leuven,2022-03-04,9,0,0,0,16,13,0,50.87448678827803,4.699889625684066
913,MP 05: Calvariekapel KU Leuven,2022-03-05,1,0,0,0,23,7,0,50.87448678827803,4.699889625684066
914,MP 05: Calvariekapel KU Leuven,2022-03-06,2,0,0,0,17,1,0,50.87448678827803,4.699889625684066
915,MP 05: Calvariekapel KU Leuven,2022-03-07,5,0,0,0,26,2,0,50.87448678827803,4.699889625684066
916,MP 05: Calvariekapel KU Leuven,2022-03-08,10,0,3,0,13,3,0,50.87448678827803,4.699889625684066
917,MP 05: Calvariekapel KU Leuven,2022-03-09,9,0,2,0,16,6,0,50.87448678827803,4.699889625684066
918,MP 05: Calvariekapel KU Leuven,2022-03-10,14,0,3,0,15,2,0,50.87448678827803,4.699889625684066
919,MP 05: Calvariekapel KU Leuven,2022-03-11,23,0,2,0,29,6,0,50.87448678827803,4.699889625684066
920,MP 05: Calvariekapel KU Leuven,2022-03-12,3,0,1,0,8,6,0,50.87448678827803,4.699889625684066
921,MP 05: Calvariekapel KU Leuven,2022-03-13,2,0,1,0,15,5,0,50.87448678827803,4.699889625684066
922,MP 05: Calvariekapel KU Leuven,2022-03-14,12,0,1,0,14,4,0,50.87448678827803,4.699889625684066
923,MP 05: Calvariekapel KU Leuven,2022-03-15,8,0,3,0,16,3,0,50.87448678827803,4.699889625684066
924,MP 05: Calvariekapel KU Leuven,2022-03-16,8,0,1,0,21,3,0,50.87448678827803,4.699889625684066
925,MP 05: Calvariekapel KU Leuven,2022-03-17,22,0,6,0,18,4,0,50.87448678827803,4.699889625684066
926,MP 05: Calvariekapel KU Leuven,2022-03-18,15,0,10,0,25,4,0,50.87448678827803,4.699889625684066
927,MP 05: Calvariekapel KU Leuven,2022-03-19,9,0,3,0,9,5,0,50.87448678827803,4.699889625684066
928,MP 05: Calvariekapel KU Leuven,2022-03-20,5,0,0,0,5,6,0,50.87448678827803,4.699889625684066
929,MP 05: Calvariekapel KU Leuven,2022-03-21,10,0,3,0,18,7,0,50.87448678827803,4.699889625684066
930,MP 05: Calvariekapel KU Leuven,2022-03-22,4,0,4,0,13,2,5,50.87448678827803,4.699889625684066
931,MP 05: Calvariekapel KU Leuven,2022-03-23,6,0,0,0,6,0,21,50.87448678827803,4.699889625684066
932,MP 05: Calvariekapel KU Leuven,2022-03-24,7,0,0,0,9,2,24,50.87448678827803,4.699889625684066
933,MP 05: Calvariekapel KU Leuven,2022-03-25,10,0,1,0,7,1,35,50.87448678827803,4.699889625684066
934,MP 05: Calvariekapel KU Leuven,2022-03-26,2,0,1,0,10,1,7,50.87448678827803,4.699889625684066
935,MP 05: Calvariekapel KU Leuven,2022-03-27,3,0,0,0,1,0,7,50.87448678827803,4.699889625684066
936,MP 05: Calvariekapel KU Leuven,2022-03-28,2,0,1,0,6,4,38,50.87448678827803,4.699889625684066
937,MP 05: Calvariekapel KU Leuven,2022-03-29,3,0,1,0,6,2,19,50.87448678827803,4.699889625684066
938,MP 05: Calvariekapel KU Leuven,2022-03-30,1,0,0,0,3,0,22,50.87448678827803,4.699889625684066
939,MP 05: Calvariekapel KU Leuven,2022-03-31,8,0,2,0,7,3,18,50.87448678827803,4.699889625684066
940,MP 05: Calvariekapel KU Leuven,2022-04-01,12,0,0,0,11,3,34,50.87448678827803,4.699889625684066
941,MP 05: Calvariekapel KU Leuven,2022-04-02,1,0,0,0,0,0,8,50.87448678827803,4.699889625684066
942,MP 05: Calvariekapel KU Leuven,2022-04-03,0,0,0,0,1,0,5,50.87448678827803,4.699889625684066
943,MP 05: Calvariekapel KU Leuven,2022-04-04,6,0,0,0,5,1,22,50.87448678827803,4.699889625684066
944,MP 05: Calvariekapel KU Leuven,2022-04-05,2,0,0,0,24,1,26,50.87448678827803,4.699889625684066
945,MP 05: Calvariekapel KU Leuven,2022-04-06,5,0,0,0,6,0,34,50.87448678827803,4.699889625684066
946,MP 05: Calvariekapel KU Leuven,2022-04-07,2,0,1,0,18,1,32,50.87448678827803,4.699889625684066
947,MP 05: Calvariekapel KU Leuven,2022-04-08,3,0,0,0,1,2,35,50.87448678827803,4.699889625684066
948,MP 05: Calvariekapel KU Leuven,2022-04-09,1,0,1,0,3,0,12,50.87448678827803,4.699889625684066
949,MP 05: Calvariekapel KU Leuven,2022-04-10,0,0,0,0,2,1,4,50.87448678827803,4.699889625684066
